#PPM	Amp	Phase
3.012690e+00,4.570010e-04,-5.066540e-01
3.035853e+00,1.595783e-03,1.986655e-01
3.056568e+00,1.593068e-03,8.916515e-01
3.082966e+00,3.946133e-03,-1.176559e+00
3.087060e+00,6.901246e-04,7.288614e-02
3.103769e+00,9.949296e-04,-3.138370e+00
3.111970e+00,2.002196e-03,2.804542e+00
3.139808e+00,3.760586e-03,2.844293e+00
3.134831e+00,1.103467e-02,-2.604032e+00
3.142723e+00,6.524409e-03,1.392047e+00
3.157621e+00,8.354859e-02,-1.111817e+00
3.157132e+00,2.535293e-02,-2.414934e+00
3.188773e+00,5.344198e-02,-1.722332e+00
3.184158e+00,4.254569e-05,6.780573e-01
3.189616e+00,5.115755e-03,-2.847431e+00
3.196915e+00,1.013956e-03,2.275509e+00
3.222126e+00,1.615747e-01,9.941781e-03
3.223243e+00,3.908308e-02,1.969916e+00
3.212549e+00,9.402893e-03,-1.673461e+00
3.214111e+00,6.232206e-04,1.742268e+00
3.219367e+00,2.815680e-02,-2.899950e+00
3.235474e+00,3.239203e-04,-1.952665e+00
3.250598e+00,5.977586e-02,9.432949e-01
3.242936e+00,4.110454e-03,-6.260875e-01
3.280101e+00,3.151765e-02,-5.383117e-01
3.289359e+00,1.868702e-01,1.282308e+00
3.286449e+00,2.169026e-02,-1.749747e+00
3.293112e+00,1.480974e-02,2.846178e+00
3.300982e+00,3.084704e-02,1.612633e-01
3.307588e+00,1.068106e-02,-2.875464e+00
3.314616e+00,4.778823e-02,1.251342e+00
3.321533e+00,9.444325e-03,-7.441752e-01
3.323798e+00,2.869699e-03,2.392334e-01
3.325546e+00,3.792922e-03,-2.870803e+00
3.324679e+00,3.812476e-03,2.878989e+00
3.355127e+00,5.530507e-02,-1.409770e+00
3.355549e+00,4.663304e-02,-3.758400e-02
3.342111e+00,1.095705e-03,1.878400e+00
3.342904e+00,1.179933e-03,2.867060e+00
3.343256e+00,3.990651e-05,7.223760e-01
3.355806e+00,1.977952e-03,-2.353449e+00
3.364565e+00,2.973632e-02,1.105757e+00
3.366379e+00,2.730706e-03,2.698439e+00
3.381030e+00,2.199981e-04,-2.757244e+00
3.388890e+00,4.446150e-02,-1.104297e-01
3.407706e+00,1.935977e-01,-1.867120e+00
3.393428e+00,1.513809e-03,1.072189e+00
3.416711e+00,3.381466e-01,2.055217e+00
3.428937e+00,3.718938e-01,-1.924096e-01
3.421748e+00,1.466557e-01,8.518196e-01
3.428706e+00,6.286008e-02,-1.598173e+00
3.439390e+00,4.962615e-02,2.653226e+00
3.451146e+00,1.284462e-01,-1.607082e+00
3.461263e+00,7.566916e-02,9.564747e-01
3.446098e+00,5.965065e-03,-1.094072e+00
3.458274e+00,2.084908e-02,-2.769482e+00
3.469720e+00,1.007267e-02,2.402843e+00
3.475036e+00,7.591999e-02,-3.816243e-01
3.490503e+00,5.218316e-02,-2.130994e+00
3.492452e+00,1.240926e-02,1.220212e+00
3.500890e+00,1.270126e-01,-6.254409e-01
3.487399e+00,3.094371e-02,3.046477e+00
3.512679e+00,6.653656e-02,-2.009273e+00
3.519527e+00,2.772057e-03,1.602144e+00
3.523894e+00,4.022968e-02,2.976944e+00
3.527909e+00,2.427716e-02,-2.951182e+00
3.518806e+00,2.505731e-03,1.998220e+00
3.547926e+00,4.229187e-02,-1.655011e+00
3.550842e+00,1.041269e-02,-3.077762e-01
3.561785e+00,3.578255e-02,-2.688295e+00
3.565153e+00,2.275343e-02,1.747442e+00
3.566530e+00,1.427140e-04,-1.802556e+00
3.570528e+00,6.090852e-03,3.750250e-01
3.585563e+00,8.597739e-03,-5.464844e-01
3.601677e+00,5.456705e-03,-2.255943e+00
3.591087e+00,1.238363e-03,2.955562e+00
3.625401e+00,8.733282e-02,-9.362352e-01
3.615830e+00,2.210024e-03,2.723331e+00
3.620444e+00,4.235497e-04,-2.953502e+00
3.626240e+00,5.454076e-03,2.690478e-03
3.634896e+00,9.532853e-02,-1.954417e+00
3.639761e+00,7.466322e-03,1.673533e+00
3.636238e+00,3.370553e-04,3.032394e+00
3.638879e+00,2.506646e-04,9.180731e-01
3.659226e+00,5.330715e-02,-1.923237e+00
3.660318e+00,6.668444e-02,-2.988604e+00
3.668843e+00,4.218213e-02,3.007676e+00
3.677469e+00,2.481418e-03,1.582715e+00
3.681920e+00,1.300888e-02,-2.117220e+00
3.699372e+00,2.569090e-03,9.719391e-01
3.693732e+00,4.146884e-03,2.450062e+00
3.722235e+00,1.160296e-01,-1.975082e+00
3.713343e+00,4.834320e-04,-1.016427e-02
3.712338e+00,5.423844e-04,2.720910e+00
3.724896e+00,2.322771e-03,1.667710e+00
3.733580e+00,8.205591e-02,-2.769966e+00
3.750072e+00,6.178271e-02,2.883727e+00
3.755292e+00,1.637159e-03,-1.093770e+00
3.760573e+00,5.298764e-02,1.051019e+00
3.765697e+00,2.073475e-04,1.165694e-02
3.771261e+00,9.893140e-03,-2.981195e+00
3.781477e+00,1.986332e-04,-7.902843e-02
3.792489e+00,1.964403e-03,1.098121e+00
3.791464e+00,2.043658e-03,9.313683e-01
3.813896e+00,7.026619e-03,-5.193439e-01
3.810547e+00,1.285689e-03,2.532631e+00
3.814096e+00,2.934885e-03,-2.149712e+00
3.818476e+00,1.276145e-03,1.139018e+00
3.839870e+00,2.031161e-03,-2.679321e-01
3.836405e+00,5.364712e-04,8.692285e-02
3.846196e+00,4.261851e-01,-2.660371e+00
3.843367e+00,8.964908e-05,-1.386532e+00
3.859245e+00,3.918275e-04,7.422552e-01
